airline,origin,destination,month,day_of_week,distance,scheduled_departure_hour,temperature,humidity,weather_condition,arrival_delay,is_delayed,flight_date
HA,ATL,DFW,3,5,2124,6,8.777520096926509,88.24870578568083,Storm,0.0,0,2025-03-29 01:06:50.303915
NK,DEN,LAS,5,3,1670,20,15.479901465938454,83.46107638011847,Cloudy,0.0,0,2025-09-28 01:06:50.303915
F9,SFO,LAS,3,2,847,15,29.89372682925117,50.34490907673721,Rain,0.0,0,2025-07-04 01:06:50.303915
HA,DEN,JFK,9,6,1059,6,1.060429442031678,54.50012222692527,Snow,45.89946376299462,1,2025-04-10 01:06:50.303915
DL,MCO,LAX,4,3,2049,4,6.07593669588131,56.981199451310246,Storm,0.0,0,2026-02-10 01:06:50.303915
AA,DEN,MCO,9,6,1164,6,13.239644879240696,66.69092529567868,Snow,0.0,0,2025-10-13 01:06:50.303915
WN,DFW,JFK,10,5,1501,0,-8.882324741724053,62.77625800183754,Clear,64.15874666551797,1,2025-11-15 01:06:50.303915
NK,JFK,SEA,8,1,1972,18,27.22321593623581,85.80888057626896,Clear,0.0,0,2025-09-16 01:06:50.303915
NK,MCO,LAX,7,5,2387,20,26.51784934209651,22.205612862144108,Rain,0.0,0,2025-11-01 01:06:50.303915
NK,SEA,SFO,6,4,2465,22,39.258774383962994,21.443671901380398,Rain,0.0,0,2026-01-22 01:06:50.303915
NK,LAS,MCO,2,4,1342,13,16.273111761733002,75.35446155962418,Rain,0.0,0,2026-02-07 01:06:50.303915
B6,DEN,LAX,12,3,184,0,20.688374689993587,64.15140733923913,Rain,0.0,0,2025-06-17 01:06:50.303915
AS,LAX,MCO,11,3,2371,17,7.63881116870289,30.627161711542318,Rain,0.0,0,2025-11-07 01:06:50.303915
WN,JFK,DFW,3,5,456,8,37.433778629645104,21.17487322790113,Clear,0.0,0,2025-03-26 01:06:50.303915
F9,SEA,DEN,9,1,676,21,5.308106509839703,36.08287098888084,Clear,6.1432327645367515,0,2025-06-02 01:06:50.303915
AA,ORD,LAX,11,3,1482,5,2.8574135986941904,56.58247777706022,Cloudy,0.0,0,2025-08-03 01:06:50.303915
AA,ATL,ATL,9,5,1756,19,-1.8307125318446271,58.64809584248711,Cloudy,0.0,0,2025-10-17 01:06:50.303915
AS,JFK,MCO,11,7,1414,16,36.20956827496305,80.88080737449826,Snow,24.885005998476775,1,2025-07-24 01:06:50.303915
AS,LAX,DEN,8,6,2376,14,-7.312741334071029,74.60756669830417,Snow,49.509516861212816,1,2025-08-28 01:06:50.303915
SW,SFO,SFO,11,7,2295,18,29.783054584968845,30.73662552238099,Rain,2.094811728573173,0,2025-10-04 01:06:50.303915
WN,SEA,MCO,7,5,382,18,18.601270172769333,57.26157720139093,Snow,6.456737959408452,0,2026-02-09 01:06:50.303915
WN,LAS,JFK,4,2,1925,6,-8.712390076946011,51.474889145656775,Snow,0.0,0,2025-09-26 01:06:50.303915
UA,SFO,MCO,2,1,1181,14,39.1212895964653,80.13289105280748,Storm,16.288679175419,1,2025-09-21 01:06:50.303915
UA,LAX,MCO,2,7,1841,8,16.86700859546673,37.809753828188704,Storm,0.0,0,2025-05-31 01:06:50.303915
AA,SEA,MCO,5,4,1571,17,23.208559054296558,86.76947790773166,Storm,0.0,0,2025-08-22 01:06:50.303915
AS,LAS,ORD,6,6,618,9,27.231283612405186,32.8455631551782,Rain,0.0,0,2025-05-09 01:06:50.303915
B6,DFW,LAS,12,1,1617,20,27.521391219979897,25.923632699369602,Clear,0.0,0,2026-01-06 01:06:50.303915
AA,JFK,SFO,2,5,2259,18,7.285163226460703,23.48898423364251,Cloudy,0.0,0,2025-08-21 01:06:50.303915
HA,DFW,SEA,12,2,1085,14,8.335489379090419,30.816669159444867,Cloudy,12.396295551805412,0,2026-01-15 01:06:50.303915
WN,ATL,LAX,1,6,2328,11,14.602633004719316,78.96184314053363,Rain,46.874261826037156,1,2025-04-26 01:06:50.303915
WN,SFO,DFW,11,3,827,11,23.887596726429777,20.876503095214595,Rain,0.0,0,2025-07-07 01:06:50.303915
AS,LAX,SFO,1,7,1984,9,38.14905261259672,24.699769492793138,Snow,0.0,0,2025-07-02 01:06:50.303915
AS,DFW,DEN,7,3,2059,4,0.5802817650477774,35.27940264971541,Rain,0.0,0,2025-10-17 01:06:50.303915
WN,ATL,LAX,8,4,613,16,9.717631163089422,65.82336532456547,Snow,0.0,0,2025-05-30 01:06:50.303915
AS,LAS,LAS,3,7,1369,9,4.670012354175665,81.64524634582722,Snow,0.0,0,2026-02-24 01:06:50.303915
SW,DFW,DFW,2,2,2424,17,9.41760920132397,38.261536942151245,Clear,0.0,0,2025-08-23 01:06:50.303915
B6,DEN,ORD,11,6,1095,3,19.703905225903288,23.13711472772612,Storm,6.470289546359471,0,2025-07-06 01:06:50.303915
HA,ATL,DEN,9,6,2425,19,33.35491439378345,36.68450773143795,Rain,0.0,0,2025-10-05 01:06:50.303915
DL,JFK,ATL,3,6,2476,6,4.433829355825711,61.93574761371963,Snow,0.0,0,2025-07-21 01:06:50.303915
UA,ORD,ORD,1,3,350,1,39.24212472029604,21.48115123105658,Storm,29.846046662812604,1,2025-08-22 01:06:50.303915
UA,ATL,DFW,11,2,998,14,38.15086994098631,75.82345409283849,Clear,0.0,0,2025-08-23 01:06:50.303915
AS,SEA,ATL,9,3,1137,10,14.851947866112784,58.65257159241849,Cloudy,0.0,0,2025-05-21 01:06:50.303915
HA,SFO,ORD,9,6,1230,8,-3.6452249949481397,82.2643346193746,Cloudy,0.0,0,2025-08-01 01:06:50.303915
UA,ORD,ORD,2,5,1330,19,11.920624308861804,81.65601742243459,Snow,37.75741068431072,1,2025-04-27 01:06:50.303915
HA,MCO,LAX,11,6,1080,0,19.925757204468972,30.855058782332527,Cloudy,0.0,0,2025-05-28 01:06:50.303915
F9,JFK,LAS,8,4,551,5,28.324503153737922,76.9805542381455,Snow,0.0,0,2025-08-03 01:06:50.303915
UA,ATL,JFK,11,6,738,11,-8.691454999753653,49.619622788026575,Snow,57.539452973966235,1,2025-07-18 01:06:50.303915
NK,ATL,JFK,11,3,1340,15,38.231530050200675,76.89124033989438,Snow,0.0,0,2025-08-24 01:06:50.303915
DL,DEN,ORD,4,3,1737,15,6.368507724828003,73.65308484803137,Cloudy,0.0,0,2025-09-30 01:06:50.303915
AA,SFO,SFO,4,7,2265,11,7.253057986098895,51.5116016143682,Rain,0.0,0,2025-08-15 01:06:50.303915
DL,ATL,SEA,4,3,205,15,-2.009694963411837,28.05704415839991,Storm,0.0,0,2025-03-26 01:06:50.303915
WN,ATL,DFW,3,5,330,9,17.355494612757198,47.81829648107666,Storm,0.0,0,2025-11-20 01:06:50.303915
B6,DEN,ORD,7,3,110,14,15.406683015390424,63.197452336981044,Snow,24.620374687489274,1,2026-01-31 01:06:50.303915
AS,ATL,ATL,12,4,120,13,17.345505793903147,34.91568043404433,Snow,4.975088995290266,0,2025-12-01 01:06:50.303915
F9,LAX,DEN,1,7,2127,18,35.76031690168716,88.70836413134693,Storm,0.0,0,2025-03-16 01:06:50.303915
AA,ORD,ORD,1,5,2257,11,-3.7639248501617395,58.97772691294091,Snow,0.0,0,2025-08-12 01:06:50.303915
SW,ATL,SEA,9,5,635,17,22.05849105894177,68.65903240469342,Cloudy,16.245181596833305,1,2025-10-01 01:06:50.303915
HA,DEN,DEN,7,1,1176,19,-4.473124510528994,67.81242607472149,Storm,42.78927971372856,1,2025-04-24 01:06:50.303915
F9,SFO,DEN,11,6,744,4,10.765475419445384,29.74990704649288,Cloudy,0.0,0,2025-09-08 01:06:50.303915
B6,ORD,JFK,10,2,108,3,34.51971052067423,21.176769868381278,Snow,0.0,0,2025-03-24 01:06:50.303915
HA,ORD,JFK,6,2,1161,19,11.967021253541581,59.34379668293606,Storm,47.37384044469155,1,2025-12-04 01:06:50.303915
SW,ATL,LAX,10,7,1763,11,-3.820649760033609,41.66211317097141,Rain,0.0,0,2025-08-27 01:06:50.303915
NK,SFO,MCO,10,2,1319,8,6.422935180632447,27.5966921012731,Rain,0.0,0,2025-06-27 01:06:50.303915
WN,LAS,SFO,11,3,1366,8,-2.666004704870941,65.00771907598923,Cloudy,75.64379081722126,1,2025-05-11 01:06:50.303915
NK,ATL,DFW,9,1,1405,8,3.9810386564122258,22.97149842645958,Storm,28.721187151123296,1,2025-06-20 01:06:50.303915
DL,JFK,JFK,1,2,1181,15,31.96212562934388,22.064247861398844,Clear,0.0,0,2025-09-10 01:06:50.303915
UA,MCO,MCO,2,5,126,2,3.0521762430256434,67.17576164983808,Rain,0.0,0,2025-07-28 01:06:50.303915
B6,MCO,MCO,1,3,1713,0,30.005491790600388,62.97181302382502,Rain,0.0,0,2026-02-04 01:06:50.303915
NK,SEA,DFW,10,2,1949,20,-1.5912921702918936,41.39711007205146,Clear,0.0,0,2025-04-04 01:06:50.303915
B6,ORD,SEA,10,7,2319,4,25.238800543801283,55.031867528729414,Storm,0.0,0,2025-08-06 01:06:50.303915
F9,LAS,SFO,3,1,1601,21,-2.122166065678118,85.52354986519107,Snow,12.969018634839216,0,2025-05-06 01:06:50.303915
UA,DEN,ATL,6,4,1795,12,33.246822808320836,52.320079129511605,Snow,86.6220754081617,1,2025-11-08 01:06:50.303915
B6,DEN,MCO,6,2,1750,15,-5.740351459689121,61.61133868594707,Storm,0.0,0,2026-02-28 01:06:50.303915
DL,DEN,DEN,10,1,1241,10,10.394562287307451,51.31419589627634,Clear,0.0,0,2025-10-13 01:06:50.303915
HA,SEA,SFO,5,6,1469,19,24.229874894094536,71.68145154785603,Storm,13.445067207287849,0,2025-10-28 01:06:50.303915
F9,LAX,MCO,11,1,454,3,14.934549749033298,42.12862288798234,Snow,0.0,0,2025-09-24 01:06:50.303915
UA,DEN,DEN,12,3,1734,15,5.534366620119922,35.74908083054563,Cloudy,0.0,0,2026-01-21 01:06:50.303915
AS,LAS,DEN,7,1,1930,13,30.889552651676013,74.41674717854416,Clear,0.0,0,2025-11-26 01:06:50.303915
HA,DFW,DEN,6,2,695,21,30.137244567850132,78.42224353631265,Clear,0.0,0,2025-11-05 01:06:50.303915
B6,LAS,SEA,1,1,1688,14,23.718269713176802,69.71748858101164,Snow,0.0,0,2025-09-17 01:06:50.303915
B6,ATL,SEA,3,7,2401,11,9.726398680905472,28.897351159395413,Snow,0.0,0,2025-09-20 01:06:50.303915
AA,MCO,MCO,1,6,631,18,20.25792011633322,69.84290828865497,Cloudy,0.0,0,2025-05-26 01:06:50.303915
WN,DEN,LAX,7,4,1555,1,2.3393989264948374,54.0037838493488,Snow,0.0,0,2025-04-25 01:06:50.303915
UA,SFO,DFW,4,2,687,8,1.9310364396867605,68.61930387443773,Snow,0.0,0,2026-01-11 01:06:50.303915
AA,DFW,DEN,4,4,2088,20,27.294668316535372,42.07421009310523,Storm,0.0,0,2025-03-19 01:06:50.303915
AS,JFK,DEN,6,3,2431,14,20.816289974425477,76.90481027180297,Snow,0.0,0,2025-03-21 01:06:50.303915
SW,LAS,DFW,9,7,153,2,6.79245468748438,62.80178803465877,Snow,0.0,0,2025-12-05 01:06:50.303915
NK,LAS,DEN,6,4,1386,1,0.9483646747681078,20.220283349532597,Cloudy,0.0,0,2025-07-08 01:06:50.303915
DL,ATL,SFO,2,4,1262,22,33.8424246237871,33.57734573200089,Cloudy,0.0,0,2025-07-07 01:06:50.303915
AA,DEN,ATL,11,5,240,18,39.77257987210926,23.474570791700188,Clear,0.0,0,2025-07-14 01:06:50.303915
HA,SEA,SEA,2,4,1621,4,36.77618633539531,43.365674619239115,Clear,0.0,0,2025-03-09 01:06:50.303915
HA,JFK,SFO,4,2,855,4,6.389069333113781,33.4086925454435,Snow,0.0,0,2025-05-26 01:06:50.303915
SW,MCO,ATL,4,1,1278,2,-2.0573684098896727,29.576341828672337,Cloudy,31.787429722586158,1,2025-05-26 01:06:50.303915
F9,SEA,LAS,9,5,500,3,28.1613352421492,78.186780425235,Clear,0.0,0,2025-12-21 01:06:50.303915
DL,DEN,ATL,6,7,379,11,-4.323765159410677,41.29918531987152,Clear,0.0,0,2025-09-11 01:06:50.303915
B6,SEA,ORD,9,1,889,13,-9.86349245450475,55.03163493116761,Storm,3.547851819592279,0,2026-01-22 01:06:50.303915
UA,ORD,SEA,8,3,2339,12,32.27874857610855,70.98090635309768,Snow,0.0,0,2025-03-19 01:06:50.303915
SW,SEA,ORD,4,1,1348,1,15.604763965457085,29.188408027809228,Rain,0.0,0,2025-04-21 01:06:50.303915
NK,LAX,DEN,4,4,378,8,34.410639295594606,52.90598133414851,Cloudy,0.0,0,2025-08-11 01:06:50.303915
F9,ORD,SFO,6,5,980,4,39.46439926938806,77.27688029912431,Storm,0.0,0,2025-06-19 01:06:50.303915
WN,SEA,SFO,3,1,1341,8,31.744783804924943,70.5745846297061,Rain,0.0,0,2025-12-01 01:06:50.303915
B6,JFK,SEA,9,4,1982,14,19.532190802414405,22.88458430584727,Clear,0.0,0,2025-09-04 01:06:50.303915
SW,SFO,MCO,9,1,1990,2,16.043944129618524,47.13413088698876,Storm,0.0,0,2026-02-02 01:06:50.303915
NK,ORD,LAX,2,2,859,3,24.66212325192545,26.459499655873408,Rain,0.0,0,2025-04-22 01:06:50.303915
B6,SEA,SFO,1,6,392,17,17.007593241383304,31.90213718663289,Storm,124.23620946799217,1,2026-01-25 01:06:50.303915
AA,DFW,ATL,5,7,204,1,29.436330768711215,61.22946144105659,Clear,0.0,0,2025-12-26 01:06:50.303915
DL,ATL,DEN,4,2,1752,22,35.60962447529322,37.65766934266756,Snow,25.459238088474066,1,2025-06-15 01:06:50.303915
DL,DEN,ORD,5,4,518,23,8.774833082350362,75.29432166261628,Rain,0.0,0,2025-08-18 01:06:50.303915
B6,JFK,SEA,9,5,2150,22,5.1729975850613314,59.46157805295935,Clear,0.0,0,2025-06-27 01:06:50.303915
WN,DEN,ORD,12,3,1494,20,-1.7743072937848403,55.43214843317667,Cloudy,0.0,0,2025-07-09 01:06:50.303915
NK,MCO,JFK,7,7,1147,15,16.880841039407137,83.0123074229794,Cloudy,0.0,0,2025-04-30 01:06:50.303915
HA,JFK,ORD,6,2,659,19,38.645283265987985,86.3382117639121,Clear,0.0,0,2026-01-23 01:06:50.303915
WN,DFW,DFW,4,1,514,16,20.287516908127625,66.1438616345087,Cloudy,0.0,0,2025-08-03 01:06:50.303915
NK,DEN,SFO,7,6,995,19,13.100017079613266,79.8933372039345,Snow,0.0,0,2025-06-03 01:06:50.303915
F9,MCO,LAS,9,2,126,4,3.6718889130015793,48.74481096806275,Cloudy,0.0,0,2025-07-31 01:06:50.303915
DL,DFW,MCO,3,2,1982,4,0.05980466851507593,86.20606245952473,Clear,0.0,0,2025-10-31 01:06:50.303915
DL,SEA,DFW,1,4,1067,11,28.86743993305116,56.82990043492743,Snow,3.762104358238636,0,2025-07-07 01:06:50.303915
NK,JFK,LAS,7,6,1572,11,8.51705272617587,61.529747173292286,Snow,0.0,0,2025-09-24 01:06:50.303915
SW,ATL,ORD,7,6,785,21,6.454654628930669,81.92694036286686,Snow,0.0,0,2025-05-29 01:06:50.303915
DL,SFO,LAX,1,7,1672,6,38.871212489089,25.95226230934692,Clear,0.0,0,2025-09-03 01:06:50.303915
F9,LAS,DFW,7,5,233,11,6.065363749977941,21.12435160766901,Rain,0.0,0,2026-01-07 01:06:50.303915
WN,ATL,ORD,3,2,1289,11,15.462220530333756,37.2373342291748,Storm,0.0,0,2025-11-30 01:06:50.303915
WN,MCO,MCO,4,6,366,1,6.42901704826054,47.2646470222191,Rain,0.0,0,2025-11-28 01:06:50.303915
AA,DEN,DEN,7,2,397,1,35.1417583932098,74.67758488304227,Snow,0.0,0,2025-03-22 01:06:50.303915
DL,DEN,DEN,2,5,730,8,-1.229416492479304,71.15294637698827,Rain,0.0,0,2025-06-25 01:06:50.303915
B6,JFK,LAX,1,3,673,20,25.751132173889935,49.08592580451345,Cloudy,56.385486429988504,1,2025-10-20 01:06:50.303915
AS,JFK,ATL,9,6,2429,13,35.591499911004384,81.2744518740098,Storm,0.0,0,2025-04-18 01:06:50.303915
SW,LAS,DEN,1,6,962,1,16.062920354542563,25.149609512540536,Cloudy,79.38986111665514,1,2025-08-05 01:06:50.303915
HA,DFW,ATL,4,7,2152,3,-9.129018363548088,22.468052120677772,Clear,0.0,0,2025-05-21 01:06:50.303915
AA,DEN,LAS,6,4,467,2,32.27827845522353,40.67378593566154,Snow,0.0,0,2025-03-03 01:06:50.303915
DL,MCO,LAX,2,5,1631,12,6.742342114449855,55.17153038663496,Snow,52.60028167846944,1,2025-06-22 01:06:50.303915
NK,ORD,ORD,12,7,1077,9,1.92684975973377,45.65792922067049,Snow,29.230835048389878,1,2026-01-14 01:06:50.303915
F9,ATL,ATL,1,3,1794,13,5.096324766243397,52.9362745474531,Rain,54.37845555531224,1,2025-11-14 01:06:50.303915
SW,LAX,LAS,5,1,2136,12,1.3531737572553801,24.251811374410064,Rain,0.0,0,2026-02-14 01:06:50.303915
WN,LAX,JFK,9,6,1122,7,19.847609994836727,76.12746008445549,Snow,0.0,0,2025-11-03 01:06:50.303915
AS,JFK,MCO,7,1,2166,14,23.82881197765429,60.021765850635816,Snow,39.20826096595708,1,2025-06-15 01:06:50.303915
SW,ORD,SFO,7,3,924,22,-0.7687312897299652,45.30606419186621,Rain,0.0,0,2025-08-09 01:06:50.303915
AA,JFK,ATL,3,3,240,12,6.0645547005055,35.312195411731594,Rain,12.248541309846246,0,2025-03-13 01:06:50.303915
HA,ATL,LAX,6,4,1856,14,9.99990810988244,50.40825719445817,Clear,0.0,0,2025-10-22 01:06:50.303915
UA,DEN,ATL,5,5,1630,19,1.480214560285967,26.994022148370664,Storm,0.0,0,2026-01-11 01:06:50.303915
UA,LAS,SFO,3,3,1636,7,21.44345972410523,33.033109919717894,Storm,47.72698771610119,1,2025-07-25 01:06:50.303915
WN,ORD,ATL,8,1,1722,1,8.355315324184733,43.30254782141359,Cloudy,0.0,0,2025-03-20 01:06:50.303915
SW,ORD,LAS,3,6,2444,21,28.244654384442796,27.415737468778282,Snow,44.68969723933126,1,2025-05-15 01:06:50.303915
SW,LAX,ORD,5,1,386,13,17.40693714808169,42.616887400293535,Rain,61.42976770176217,1,2025-08-13 01:06:50.303915
SW,SFO,LAX,12,5,1355,6,6.1710111122905715,23.90204507719192,Cloudy,0.0,0,2025-10-17 01:06:50.303915
WN,SFO,DFW,9,7,1916,3,5.60626279371194,86.22664193805592,Snow,67.90262012642737,1,2025-10-26 01:06:50.303915
AA,MCO,LAX,3,5,2343,22,31.215380034062207,77.21100886599103,Storm,0.0,0,2025-04-02 01:06:50.303915
NK,LAX,ATL,1,1,462,5,2.589336122980594,68.58064544258136,Storm,0.0,0,2026-01-03 01:06:50.303915
NK,SEA,DEN,8,3,2104,8,9.189061283931942,27.115454628023173,Cloudy,0.0,0,2025-10-14 01:06:50.303915
UA,LAX,DFW,10,4,517,17,-1.3963414017524407,55.062939100755486,Clear,0.0,0,2025-03-19 01:06:50.303915
WN,DEN,ATL,9,1,988,17,24.867338700966258,75.30453177094702,Snow,0.0,0,2025-10-08 01:06:50.303915
WN,MCO,ATL,8,1,2222,1,22.517414975102376,34.109844010825185,Storm,36.954294032087084,1,2025-11-08 01:06:50.303915
F9,ORD,MCO,5,2,1757,2,-5.094145666051161,25.655655231070277,Cloudy,0.0,0,2026-02-22 01:06:50.303915
WN,JFK,SEA,1,2,1981,5,36.251252207903015,21.11925099216538,Snow,0.0,0,2025-05-17 01:06:50.303915
F9,DEN,JFK,5,6,1088,8,11.487929199126388,67.10380194950845,Cloudy,34.06776327352344,1,2025-06-02 01:06:50.303915
SW,ATL,LAX,3,3,667,14,17.401010640784975,70.35048014664686,Storm,20.05628122933858,1,2025-04-04 01:06:50.303915
AA,ORD,ORD,1,3,1076,7,3.9749402147767654,69.40753169480917,Clear,21.563756315674617,1,2025-04-13 01:06:50.303915
WN,JFK,JFK,3,1,489,10,32.61165808663539,47.98179418606708,Clear,0.3800750940084465,0,2025-08-22 01:06:50.303915
AS,LAS,SFO,11,1,309,7,-5.747599453293991,46.56723559518747,Rain,67.2222931421775,1,2025-03-02 01:06:50.303915
HA,LAS,LAS,6,4,1066,2,17.30275364626961,62.91826793600252,Clear,0.0,0,2026-01-19 01:06:50.303915
UA,DEN,LAX,8,3,1383,15,14.028850997104286,47.263255841458786,Cloudy,41.89340596791679,1,2025-10-26 01:06:50.303915
AS,DEN,MCO,8,6,1024,18,34.80084576035944,45.808804634144764,Clear,34.29641613821576,1,2025-06-12 01:06:50.303915
SW,DFW,SFO,11,7,1298,5,19.02712157884368,69.04441785852524,Cloudy,0.0,0,2025-03-15 01:06:50.303915
F9,LAX,JFK,6,1,2270,6,10.438013991696707,69.29390776387415,Storm,60.869946242605735,1,2025-06-02 01:06:50.303915
HA,SEA,LAS,7,6,570,21,-9.045771017433031,40.270638942817776,Rain,0.0,0,2025-06-21 01:06:50.303915
B6,DEN,LAS,1,5,785,22,7.157258754993254,87.3952660521608,Storm,25.715379289879,1,2025-06-15 01:06:50.303915
DL,LAS,DEN,3,4,376,20,2.8257786691838955,22.475206677114123,Clear,0.0,0,2025-09-15 01:06:50.303915
AA,MCO,LAX,3,2,1346,23,-1.054003648319453,77.41415620089265,Rain,0.0,0,2025-12-09 01:06:50.303915
SW,DEN,DFW,2,2,2009,16,8.612057734875709,59.87099040013903,Rain,44.82638348659128,1,2025-09-20 01:06:50.303915
HA,DFW,LAS,10,3,1715,10,-3.070119864882006,67.59337089744137,Storm,0.0,0,2025-07-02 01:06:50.303915
SW,LAS,ATL,10,3,361,23,36.888397285275026,54.9631713866034,Clear,0.0,0,2025-08-06 01:06:50.303915
WN,SFO,DEN,12,3,224,23,31.05467049106177,45.55008137918752,Clear,29.790071504364292,1,2025-11-18 01:06:50.303915
WN,MCO,ORD,6,2,734,11,13.543588197651644,38.380047793118166,Snow,47.51554381382158,1,2025-10-08 01:06:50.303915
F9,LAX,DFW,11,4,947,2,-0.19709608194201245,32.67507067041908,Storm,47.31797872666828,1,2025-05-08 01:06:50.303915
B6,JFK,SEA,6,4,2199,14,6.019867968768381,51.880531043522524,Snow,0.0,0,2025-05-01 01:06:50.303915
AS,JFK,LAX,11,1,654,19,18.304281708132077,87.68523298752777,Snow,0.0,0,2025-11-23 01:06:50.303915
WN,DEN,LAX,5,1,320,5,32.24093664777989,66.91830241251463,Cloudy,0.0,0,2025-07-06 01:06:50.303915
B6,JFK,ATL,1,2,1734,15,9.234746996045065,83.05693796516084,Rain,0.0,0,2025-09-16 01:06:50.303915
AA,SEA,DEN,5,3,1461,23,19.862030979519844,67.83091350347325,Cloudy,0.0,0,2025-09-10 01:06:50.303915
UA,DEN,DEN,8,1,2408,15,6.703085844416339,51.5634187887195,Rain,0.0,0,2025-04-26 01:06:50.303915
SW,JFK,SFO,3,2,2158,14,35.415135474018484,60.10402509550701,Rain,28.682956343011448,1,2025-08-07 01:06:50.303915
AA,DFW,SFO,11,3,1321,3,-9.547422003979086,71.58287168743652,Clear,0.0,0,2025-05-23 01:06:50.303915
NK,LAX,ATL,3,6,405,10,22.8542443687043,75.69776962985723,Snow,0.0,0,2026-02-27 01:06:50.303915
SW,SEA,ATL,10,6,2404,15,13.052440469431929,30.916585839982634,Clear,0.0,0,2025-04-09 01:06:50.303915
AS,LAX,DFW,9,1,439,13,30.8103049691844,76.03126499638012,Rain,0.0,0,2025-11-02 01:06:50.303915
F9,LAX,LAS,6,1,2479,17,-7.394180959339504,80.94929169998095,Clear,0.0,0,2025-08-06 01:06:50.303915
AS,ATL,DFW,6,3,685,22,-7.999073840528256,72.99499009576783,Storm,0.0,0,2025-05-29 01:06:50.303915
NK,LAX,DFW,4,3,1686,15,9.972027829613491,55.13551948702146,Cloudy,0.0,0,2025-09-24 01:06:50.303915
F9,MCO,SEA,5,4,641,0,-1.7599480142878559,79.62071093023074,Rain,0.0,0,2025-06-20 01:06:50.303915
NK,LAX,DEN,9,7,2100,14,23.92580846210931,53.746756715385345,Storm,0.0,0,2025-07-02 01:06:50.303915
F9,JFK,SEA,8,7,1940,17,25.300813571354283,30.281780796462275,Cloudy,0.0,0,2025-10-11 01:06:50.303915
AS,LAX,DEN,9,5,1249,22,9.23772105335562,26.089718876836148,Clear,0.0,0,2026-01-31 01:06:50.303915
AS,DEN,DFW,4,7,1793,17,16.68097283017546,39.99147400249335,Rain,16.75124084173146,1,2025-06-20 01:06:50.303915
HA,DEN,SFO,10,4,2360,0,20.05975642850475,22.044132000775278,Cloudy,0.0,0,2025-04-23 01:06:50.303915
DL,MCO,SFO,9,7,2384,23,19.778767735781514,89.76127615165797,Rain,0.0,0,2025-06-18 01:06:50.303915
UA,ATL,ORD,10,6,2332,20,24.29900760474606,60.191262226350894,Storm,5.093131117834536,0,2025-07-26 01:06:50.303915
NK,ORD,DFW,8,2,397,22,-0.8285796123851181,47.20501923398456,Snow,0.0,0,2025-03-29 01:06:50.303915
DL,ORD,DEN,2,4,1517,12,0.49092201041683126,70.28207951958298,Snow,60.03664778810923,1,2025-07-17 01:06:50.303915
AA,DFW,ATL,4,1,1055,7,29.86123160846767,68.60987138847307,Snow,6.2655077048128724,0,2025-03-28 01:06:50.303915
B6,SFO,SFO,6,1,210,17,-5.233060028259225,88.88006432210878,Snow,56.36705584107297,1,2025-11-08 01:06:50.303915
SW,DFW,DEN,10,7,855,22,26.454580714414966,44.49195861752294,Rain,0.0,0,2025-12-18 01:06:50.303915
B6,LAS,DFW,11,3,353,0,21.616273981826016,28.346162118522567,Rain,26.954733131057417,1,2025-12-18 01:06:50.303915
B6,LAS,DEN,8,5,2205,22,15.0999446789404,62.27494782717908,Clear,0.0,0,2026-01-26 01:06:50.303915
AA,JFK,DEN,2,5,527,19,28.8882519121915,36.057769924185024,Rain,0.0,0,2025-04-22 01:06:50.303915
NK,MCO,LAS,4,5,1215,12,12.918220427987812,70.75034208884729,Snow,0.0,0,2025-04-10 01:06:50.303915
NK,JFK,ATL,2,2,1456,9,15.57515758893031,24.97010943682064,Snow,0.0,0,2025-05-21 01:06:50.303915
DL,SFO,SFO,4,2,770,5,27.29053478963253,32.515475947799295,Storm,0.0,0,2025-10-16 01:06:50.303915
NK,LAS,DFW,11,6,1833,1,26.26459192600202,34.383883129353755,Cloudy,0.0,0,2025-06-09 01:06:50.303915
AS,SEA,ATL,11,1,764,17,12.525035677000687,82.84604562455625,Clear,0.0,0,2025-08-13 01:06:50.303915
AA,ORD,ORD,7,6,1661,18,2.2937040927992456,27.454849653188678,Snow,0.0,0,2025-05-01 01:06:50.303915
WN,LAS,LAX,8,2,1024,14,35.98179837803528,22.079122648334067,Rain,49.88320763229805,1,2025-03-02 01:06:50.303915
AS,DEN,SEA,3,6,1554,3,22.09733330749105,37.721356511590855,Snow,0.0,0,2025-09-13 01:06:50.303915
NK,DFW,MCO,9,7,2295,22,-4.208773835716703,30.69170557596181,Storm,0.0,0,2025-09-11 01:06:50.303915
UA,DFW,SEA,2,7,613,22,15.7470309795861,41.74754245125421,Clear,0.0,0,2026-02-02 01:06:50.303915
AA,ATL,JFK,11,7,1218,3,7.129256731249232,42.667874032008136,Cloudy,0.0,0,2025-04-10 01:06:50.303915
B6,ATL,LAS,3,4,907,12,37.80027215319315,22.765499187197015,Rain,0.0,0,2026-02-01 01:06:50.303915
WN,LAS,DEN,7,7,189,5,8.797918937785873,56.53310247430523,Clear,0.0,0,2025-10-05 01:06:50.303915
F9,MCO,DEN,10,5,626,16,12.079323298306306,78.67909846735068,Snow,0.0,0,2025-03-30 01:06:50.303915
HA,LAX,DEN,8,1,153,8,7.6497513641277415,46.15454435524207,Cloudy,0.0,0,2025-09-03 01:06:50.303915
